0134f9f410c65ad0e8c2254a7e9288670e02a183,8.274552986540693
035f97702f2c01d26ab1fae8f39ea2f98a0caa3c,8.478687478880136
06024da8147b5cf6105beb4c403f67cf1ff0aea1,8.032185097947526
0aaebc88f6106684d6993c156104c1ef36cf94e0,8.302063141134942
0bf111a9caedf02804f6991792490e63bc21058a,8.48893768249347
0d815307d5307124d148bbebfb41497230c4bd15,8.58356650002924
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,8.509038434900917
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,8.663652953218959
137ffd846ed245676a14f1d5e8676a4ef646182b,8.214770728738188
138c5848f009c004f0b8e2379316d5ec18332ff8,7.976431946186478
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,8.535856747679597
2383a9a33025aa8759fee9a890f6420df0fc8b47,7.881024860317467
248ff20c10b7d18c30fc84ce214936f5bb440e6e,7.45240992012733
2855b4b4d03c37c94117e615a25e0e321ec8d77a,8.3682339040286
2fa311a94bc0da6d97955730d071ad6fcc770bfd,8.284047453628958
326a025b5c23347b9eb2c5ceae75a5908a461f69,8.308829027713855
339fff79c43561c995b29972a962ccec846c599f,8.346280967841764
36dbfe4759f861ee72011812df2178cbbfd736a1,7.799743809739771
39713cf2db02601e4bd6360ba70f8013c0433f48,8.340774191794502
3d4f612148056feeb651f4711c1f640f5015101a,7.5369671830502565
410357eb9129023509cfaf8d38be61c050bb3b05,7.819269185904248
4dcdd4c95ba88786172619ebea8aad4ec757a150,8.333496350931679
4df58b4a53afe49f40e1c054f9a2e8553352e254,8.390477246900929
4f571f241bb2d884216b4712cdcd482e310a718a,8.264829983234666
508e0627871ed482bd8ab34544e43e5d856a889c,8.274172145070958
50f17ae2d9048b293cc969aa8668b365f9773f1b,8.248218683039726
5235e36e00b0e927e6ce9f6f771ef92915857989,8.367429420668183
529d7e5b25e40c18bb7ea49be0963ed7f3e288ea,8.607747443789707
541270fc6468b9399001ee5a8bfa0cd380e1db60,7.601487485211364
549b4b9f5408631f8a062a6a3b71c496646ee0fb,8.527222807245947
55ef1cb9ba9a618396f8f82aefdc261d00864381,8.651998985462765
5b023883ac089df249ef06f7c8c4398f37e1c55d,6.808509546358404
5c67cd01bb445f9b80d30f2c551d0d42776898fe,7.488585412428568
61c0c30e1af44a3ad57880bfab7a88591a434b92,8.228892679635399
6434afe6261c6f3f4fdbad511a2db8ef090f8c07,7.726725301862363
67212308d026508fd5b6942ffbbdd7b0be2e89de,8.040656450307164
